Order	Line_item	Date	Creative	Order_ID	Line_item_ID	Creative_ID	Agency_ID	Line_item_start_date	Line_item_end_date	Rate__	Goal_quantity	Total_impressions	Total_clicks	Total_CTR	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285812-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/13/2016	110737_iphone_bb_raleigh_sunny day_320x50_12716	383538737	206322017	82658788817	-	1/27/2016	3/13/2016	14	209058	2520	23	0.0091	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285812-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/13/2016	110737_iphone_bb_raleigh_rainy day_320x50_12716	383538737	206322017	82658853737	-	1/27/2016	3/13/2016	14	209058	12	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285821-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_baltimore_rainy night_320x50_12716	383538737	206322257	82656714257	-	1/27/2016	3/13/2016	14	143416	29	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285821-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_baltimore_cloudy night_320x50_12716	383538737	206322257	82656715457	-	1/27/2016	3/13/2016	14	143416	3343	28	0.0084	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285821-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_baltimore_clear_320x50_12716	383538737	206322257	82656716177	-	1/27/2016	3/13/2016	14	143416	959	9	0.0094	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285767-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/13/2016	110737_Android_BB_Tampa_Cloudy Day_320x50_01272016	383538737	206322497	82658300057	-	1/27/2016	3/13/2016	14	224142	2897	19	0.0066	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285767-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/13/2016	110373_Android_BB_Tampa_Sunny_320x50_01272016	383538737	206322497	82658301977	-	1/27/2016	3/13/2016	14	224142	1221	11	0.009	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285755-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Dallas Ft Worth-623)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_dallas_clear night_320x50_12716	383538737	206322737	82624409177	-	1/27/2016	3/13/2016	14	333315	5382	51	0.0095	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285755-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Dallas Ft Worth-623)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_dallas_cloudy night_320x50_12716	383538737	206322737	82624470377	-	1/27/2016	3/13/2016	14	333315	2880	28	0.0097	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285780-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/13/2016	110737_iphone_BB_orlando_rainy day_320x50_12816	383538737	206322977	82732492217	-	1/27/2016	3/13/2016	14	356224	10	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285780-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/13/2016	110737_iphone_BB_orlando_sunny day_320x50_12816	383538737	206322977	82732518017	-	1/27/2016	3/13/2016	14	356224	136	2	0.0147	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285780-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/13/2016	110737_iphone_BB_orlando_cloudy day_320x50_12816	383538737	206322977	82732528817	-	1/27/2016	3/13/2016	14	356224	2752	14	0.0051	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285772-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Richmond Petersburg-556)_GEO-IP Country(US)	2/13/2016	110737_Android_BB_Richmond_Cloudy Day_320x50_01272016	383538737	206323217	82658043857	-	1/27/2016	3/13/2016	14	84558	1533	12	0.0078	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285772-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Richmond Petersburg-556)_GEO-IP Country(US)	2/13/2016	110737_Android_BB_Richmond_Sunny_320x50_01272016	383538737	206323217	82658093777	-	1/27/2016	3/13/2016	14	84558	174	1	0.0057	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285769-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Tampa_Cloudy Night_320x50_01272016	383538737	206323457	82658296937	-	1/27/2016	3/13/2016	14	164815	217	3	0.0138	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285769-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Tampa_Rainy Night_320x50_01272016	383538737	206323457	82658298497	-	1/27/2016	3/13/2016	14	164815	104	1	0.0096	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285769-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Tampa_Clear Night_320x50_01272016	383538737	206323457	82658299217	-	1/27/2016	3/13/2016	14	164815	3833	30	0.0078	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285819-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Memphis_Sunny_320x50_01272016	383538737	206323697	82658455097	-	1/27/2016	3/13/2016	14	101131	502	2	0.004	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285819-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Memphis_Rainy Day_320x50_01272016	383538737	206323697	82658466017	-	1/27/2016	3/13/2016	14	101131	38	1	0.0263	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285819-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Memphis_Cloudy Day_320x50_01272016	383538737	206323697	82658472017	-	1/27/2016	3/13/2016	14	101131	1275	1	0.0008	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285813-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_chattanooga_sunny_320x50_12716	383538737	206323937	82624869137	-	1/27/2016	3/13/2016	14	31233	461	4	0.0087	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285813-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_chattanooga_cloudy day_320x50_12716	383538737	206323937	82624879937	-	1/27/2016	3/13/2016	14	31233	325	2	0.0062	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285782-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Birmingham -630)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_birmingham_cloudy day_320x50_12716	383538737	206324177	82624630457	-	1/27/2016	3/13/2016	14	107864	22	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285782-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Birmingham -630)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_birmingham_rainy day_320x50_12716	383538737	206324177	82624687937	-	1/27/2016	3/13/2016	14	107864	64	1	0.0156	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285782-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Birmingham -630)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_birmingham_sunny day_320x50_12716	383538737	206324177	82624690097	-	1/27/2016	3/13/2016	14	107864	1629	11	0.0068	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285776-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_atlanta_cloudy day_320x50_12716	383538737	206324417	82624505297	-	1/27/2016	3/13/2016	14	470869	1912	12	0.0063	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285776-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_atlanta_rainy day_320x50_12716	383538737	206324417	82624511057	-	1/27/2016	3/13/2016	14	470869	116	1	0.0086	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285776-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_atlanta_sunny day_320x50_12716	383538737	206324417	82624516577	-	1/27/2016	3/13/2016	14	470869	9847	74	0.0075	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285828-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Charleston SC-519)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_charleston_sunny_320x50_12716	383538737	206324657	82655090177	-	1/27/2016	3/13/2016	14	37718	951	5	0.0053	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285792-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_columbia_cloudy night_320x50_12716	383538737	206324897	82655451497	-	1/27/2016	3/13/2016	14	67732	23	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285792-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_columbia_clear_320x50_12716	383538737	206324897	82655466377	-	1/27/2016	3/13/2016	14	67732	1717	16	0.0093	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285758-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Richmond Petersburg-556)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Richmond_Rainy Day_320x50_01272016	383538737	206325137	82658279537	-	1/27/2016	3/13/2016	14	84940	2	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285758-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Richmond Petersburg-556)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Richmond_Cloudy Day_320x50_01272016	383538737	206325137	82658280857	-	1/27/2016	3/13/2016	14	84940	1685	8	0.0047	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285815-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Charlotte-517)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_charlotte_cloudy night_320x50_12716	383538737	206325377	82655134577	-	1/27/2016	3/13/2016	14	198956	592	2	0.0034	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285815-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Charlotte-517)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_charlotte_clear_320x50_12716	383538737	206325377	82655136737	-	1/27/2016	3/13/2016	14	198956	4404	22	0.005	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285832-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/13/2016	110737_android_BB_orlando_sunny day_320x50_12816	383538737	206325617	82732172777	-	1/27/2016	3/13/2016	14	356243	2185	34	0.0156	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285832-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, CLoudy)_GEO-Cntxl DMA(Orlando Daytona-534)_GEO-IP Country(US)	2/13/2016	110737_android_BB_orlando_cloudy day_320x50_12816	383538737	206325617	82732198457	-	1/27/2016	3/13/2016	14	356243	803	10	0.0125	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285831-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/13/2016	110737_android_bb_raleigh_clear night_320x50_12716	383538737	206325857	82658484257	-	1/27/2016	3/13/2016	14	209058	4710	26	0.0055	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285831-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/13/2016	110737_android_bb_raleigh_cloudy night_320x50_12716	383538737	206325857	82658491457	-	1/27/2016	3/13/2016	14	209058	1417	2	0.0014	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285822-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/13/2016	110737_android bb_raleigh_sunny day_320x50_1.27.16	383538737	206326097	82658308817	-	1/27/2016	3/13/2016	14	209058	3590	18	0.005	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285822-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/13/2016	110737_android_bb_raleigh_cloudy day_320x50_12716	383538737	206326097	82658312537	-	1/27/2016	3/13/2016	14	209058	1640	16	0.0098	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285808-1_RON_Med Rect_GEO-Cntxl DMA(Multi)_AV	2/13/2016	110737_mobile_300x250_AV_12716	383538737	206326337	82655488097	-	1/27/2016	3/13/2016	2.5	832000	14718	52	0.0035	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285808-1_RON_Med Rect_GEO-Cntxl DMA(Multi)_AV	2/13/2016	110737_web_300x251_AV_12716	383538737	206326337	82655488937	-	1/27/2016	3/13/2016	2.5	832000	5991	5	0.0008	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285762-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Jacksonville Brunswick-561)_GEO-IP Country(US)	2/13/2016	110737_Mobile Android_BB_Jacksonville_Night Cloudy_320x50_012816	383538737	206326577	82732539137	-	1/27/2016	3/13/2016	14	81809	73	1	0.0137	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285762-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Jacksonville Brunswick-561)_GEO-IP Country(US)	2/13/2016	110737_Mobile Android_BB_Jacksonville_Night Clear_320x50_012816	383538737	206326577	82732559897	-	1/27/2016	3/13/2016	14	81809	1994	17	0.0085	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285764-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_baltimore_sunny_320x50_12716	383538737	206326817	82656892817	-	1/27/2016	3/13/2016	14	218846	117	2	0.0171	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285764-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_baltimore_cloudy day_320x50_12716	383538737	206326817	82656893897	-	1/27/2016	3/13/2016	14	218846	4097	25	0.0061	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285748-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_Android_BB_Memphis_Cloudy Night_320x50_01272016	383538737	206327057	82658484497	-	1/27/2016	3/13/2016	14	72411	986	9	0.0091	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285748-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_Android_BB_Memphis_Clear Night_320x50_01272016	383538737	206327057	82658491097	-	1/27/2016	3/13/2016	14	72411	849	5	0.0059	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285790-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_chattanooga_sunny_320x50_12716	383538737	206327297	82624869137	-	1/27/2016	3/13/2016	14	31235	353	2	0.0057	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285790-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_chattanooga_cloudy day_320x50_12716	383538737	206327297	82624879937	-	1/27/2016	3/13/2016	14	31235	438	5	0.0114	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285790-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_chattanooga_rainy day_320x50_12716	383538737	206327297	82624882097	-	1/27/2016	3/13/2016	14	31235	5	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285834-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_chattanooga_rainy night_320x50_12716	383538737	206327537	82655208617	-	1/27/2016	3/13/2016	14	31233	8	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285834-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_chattanooga_clear_320x50_12716	383538737	206327537	82655209097	-	1/27/2016	3/13/2016	14	31233	128	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285834-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Chattanooga-575)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_chattanooga_cloudy night_320x50_12716	383538737	206327537	82655209337	-	1/27/2016	3/13/2016	14	31233	615	7	0.0114	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285809-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/13/2016	110737_iphone_bb_raleigh_rainy night_320x50_12716	383538737	206327777	82658540657	-	1/27/2016	3/13/2016	14	209132	133	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285809-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/13/2016	110737_iphone_bb_raleigh_clear night_320x50_12716	383538737	206327777	82658542337	-	1/27/2016	3/13/2016	14	209132	3369	23	0.0068	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285809-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Raleigh Durham-560)_GEO-IP Country(US)	2/13/2016	110737_iphone_bb_raleigh_cloudy night_320x50_12716	383538737	206327777	82658552297	-	1/27/2016	3/13/2016	14	209132	1798	7	0.0039	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285799-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_columbia_rainy night_320x50_12716	383538737	206328017	82655449937	-	1/27/2016	3/13/2016	14	67739	22	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285799-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_columbia_cloudy night_320x50_12716	383538737	206328017	82655451497	-	1/27/2016	3/13/2016	14	67739	14	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285799-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Columbia SC-546)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_columbia_clear_320x50_12716	383538737	206328017	82655466377	-	1/27/2016	3/13/2016	14	67739	1681	15	0.0089	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285777-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_atlanta_cloudy night_320x50_12716	383538737	206328257	82625801057	-	1/27/2016	3/13/2016	14	387212	1372	7	0.0051	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285777-1_RON_Now_Mobile Android Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Atlanta-524)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_atlanta_clear night_320x50_12716	383538737	206328257	82625844377	-	1/27/2016	3/13/2016	14	387212	10609	79	0.0074	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285756-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_baltimore_rainy day_320x50_12716	383538737	206328737	82656892337	-	1/27/2016	3/13/2016	14	218358	41	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285756-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_baltimore_sunny_320x50_12716	383538737	206328737	82656892817	-	1/27/2016	3/13/2016	14	218358	43	1	0.0233	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285756-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Baltimore-512)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_baltimore_cloudy day_320x50_12716	383538737	206328737	82656893897	-	1/27/2016	3/13/2016	14	218358	4206	30	0.0071	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285787-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Dallas Ft Worth-623)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_dallas_sunny_320x50_12716	383538737	206328977	82656530537	-	1/27/2016	3/13/2016	14	388461	8048	63	0.0078	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285787-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Dallas Ft Worth-623)_GEO-IP Country(US)	2/13/2016	110737_mobile_BB_dallas_cloudy day_320x50_12716	383538737	206328977	82656531617	-	1/27/2016	3/13/2016	14	388461	279	6	0.0215	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285818-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_Android_BB_Memphis_Sunny_320x50_01272016	383538737	206329217	82658694377	-	1/27/2016	3/13/2016	14	101097	729	9	0.0123	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285818-1_RON_Now_Mobile Android Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_Android_BB_Memphis_Cloudy Day_320x50_01272016	383538737	206329217	82658714537	-	1/27/2016	3/13/2016	14	101097	1069	9	0.0084	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285807-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Memphis_Cloudy Night_320x50_01272016	383538737	206329457	82658536457	-	1/27/2016	3/13/2016	14	72411	7	0	0	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285807-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Memphis_Rainy Night_320x50_01272016	383538737	206329457	82658563457	-	1/27/2016	3/13/2016	14	72411	22	1	0.0455	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285807-1_RON_Now_Mobile iPhone Branded Background-Night(Clear, Rainy, Cloudy)_GEO-Cntxl DMA(Memphis-640)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Memphis_Clear Night_320x50_01272016	383538737	206329457	82658588657	-	1/27/2016	3/13/2016	14	72411	1794	8	0.0045	
110737_Chick-Fil-A, Inc.- Catering Nuggets 2016	100285766-1_RON_Now_Mobile iPhone Branded Background-Day(Sunny, Rainy, Cloudy)_GEO-Cntxl DMA(Tampa St Petersburg-539)_GEO-IP Country(US)	2/13/2016	110737_iPhone_BB_Tampa_Rainy Day_320x50_01272016	383538737	206329697	82658306777	-	1/27/2016	3/13/2016	14	224095	14	0	0	
